target_name,split,model,fold,n_train,n_test,log_mae,log_rmse,log_r2,seconds_mae,seconds_rmse,seconds_r2
gpu_fp32,family_held_out,ridge,0,12,4,0.011766255276936078,0.011954290682716948,0.7754551981627438,0.0037445352439598604,0.005469425655323938,0.9557953647057077
gpu_fp32,family_held_out,hgb,0,12,4,0.026735447660105438,0.027081043868619422,-0.152354714824243,0.027359177677217874,0.027774147878442686,-0.1398976332135622
gpu_fp32,family_held_out,median_log,1,12,4,0.032838314997456736,0.06203300639284757,-0.3573768198481755,0.034924316000342494,0.066186261591083,-0.3560392746757264
gpu_fp32,family_held_out,ridge,1,12,4,0.020351712226047057,0.02192303364806085,0.8304662883509862,0.021457755354108505,0.02349356420565503,0.8291423682827557
gpu_fp32,family_held_out,hgb,1,12,4,0.03897614769249977,0.05509443179018131,-0.07070587620692459,0.0411477587498177,0.05905808180927429,-0.0796804544034464
gpu_fp32,family_held_out,median_log,2,12,4,0.0166308189721368,0.03080900868626485,-0.29011825387800005,0.01715958875047365,0.031860550192453096,-0.2914432370047506
gpu_fp32,family_held_out,ridge,2,12,4,0.008666308850674213,0.012257992530333238,0.7957731797484722,0.008316981979766231,0.012992649031304624,0.7852346599693336
gpu_fp32,family_held_out,hgb,2,12,4,0.027605696155866128,0.028359304906196682,-0.09311344181568182,0.02829628685610826,0.029176584139153937,-0.08302297674887882
gpu_fp32,family_held_out,median_log,3,12,4,0.025618349593181395,0.04797202502600881,-0.3317697268455977,0.026873728999817104,0.050471229750382124,-0.33194897360122444
gpu_fp32,family_held_out,ridge,3,12,4,0.007210536235743114,0.01046971609886266,0.9365658907228164,0.0068957321789319065,0.011204853977930867,0.9343534032033979
gpu_fp32,family_held_out,hgb,3,12,4,0.033974746512340774,0.041758126819011455,-0.009101967996213434,0.035349517645283365,0.04401312125959167,-0.012894355464496243
gpu_fp32,width_held_out,median_log,0,12,4,0.004157207889460717,0.004166610552235805,-220.81573954469704,0.004168841568910742,0.004178232461603516,-221.71222382244767
gpu_fp32,width_held_out,ridge,0,12,4,0.012770900226809562,0.013998789133163941,-2502.8452514715964,0.0007248992501444501,0.000777087768131237,-6.703693624132562
gpu_fp32,width_held_out,hgb,0,12,4,0.03039732743335831,0.030398614789963797,-11805.852255311282,0.030886376108399338,0.03088764503140407,-12170.061360977506
gpu_fp32,width_held_out,median_log,1,12,4,0.003962923075134063,0.003979559240727543,-118.85618693222979,0.003974370069839342,0.0039909910953604705,-119.30903100046035
gpu_fp32,width_held_out,ridge,1,12,4,0.007557276736365692,0.008520407277954146,-548.4285439824007,0.005211775595570003,0.007671727767796854,-443.55252178981056
gpu_fp32,width_held_out,hgb,1,12,4,0.030138281014256106,0.03014047303784896,-6874.283912953007,0.030625097970907074,0.030627259397452925,-7084.214209033869
gpu_fp32,width_held_out,median_log,2,12,4,0.004217704250765838,0.004522240646522586,-6.683506098586049,0.004232434487849188,0.00453931058311788,-6.654745145847374
gpu_fp32,width_held_out,ridge,2,12,4,0.016598267813248323,0.01956984814497399,-142.88880751749292,0.016897197003921643,0.01997327192414435,-147.20039746885826
gpu_fp32,width_held_out,hgb,2,12,4,0.024325750232927,0.02438039695560515,-222.32309950796227,0.024753013049889177,0.024807327424050632,-227.6182502952584
gpu_fp32,width_held_out,median_log,3,12,4,0.08610803593586713,0.09026170685734183,-10.121181175014247,0.09042047948759349,0.09516747420684533,-9.280365471982355
gpu_fp32,width_held_out,ridge,3,12,4,0.029334211320520286,0.03919855650207597,-1.0974131225889239,0.031941486971693245,0.04284206055256927,-1.0833976481860041
gpu_fp32,width_held_out,hgb,3,12,4,0.08486135868054141,0.08907318378263811,-9.830232594723327,0.0891717010846296,0.09398179244125317,-9.025797202104206
gpu_fp64,random_5fold,median_log,0,12,4,0.015515132348989255,0.020090702242763898,-0.6416987653284396,0.01580133749939705,0.020433727210429284,-0.6370603709303719
