status,source,runtime_semantics,target_name,observation_unit,family,circuit_variant,num_qubits,logical_depth,logical_total_gate_count,logical_two_qubit_gate_count,circuit_seed,candidate_plan,candidate_plan_source,operand_count,memory_limit,precision,path_optimization_s,pre_run_runtime_est_s,pre_run_flop_count,pre_run_largest_intermediate_elements,pre_run_num_slices,first_contract_gpu_s,contract_gpu_median_s,contract_gpu_min_s,contract_gpu_max_s,scalar_real,scalar_imag,gpu_name,gpu_compute_capability
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,8,28,56,24,42,native_time_tuned,cuTensorNet TIME_TUNED,72,50%,complex64,0.01637951799966686,0.00071001046825,8920.0,64.0,1,0.0002985599935054779,0.00015036800503730774,0.00014502400159835816,0.00015836800634860994,0.021906323730945587,-0.017002888023853302,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,8,28,56,24,42,left_fold,explicit deterministic einsum path,72,50%,complex64,0.00999071800015372,,169965408.0,65536.0,1,0.0005310400128364563,0.00024348799884319305,0.00023852799832820893,0.00024966399371623995,0.021906256675720215,-0.01700279675424099,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,8,28,56,24,42,right_fold,explicit deterministic einsum path,72,50%,complex64,0.006763721999959671,,83448.0,256.0,1,0.0003033280074596405,0.00015862399339675902,0.00015600000321865082,0.00016124799847602844,0.021906331181526184,-0.017002908512949944,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,8,28,56,24,42,random_path_0,explicit deterministic einsum path,72,50%,complex64,0.009198102000482322,,762892.0,16384.0,1,0.0005489280223846436,0.0001842239946126938,0.00018115200102329255,0.00018758399784564973,0.02190632000565529,-0.017002901062369347,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,8,28,56,24,42,random_path_1,explicit deterministic einsum path,72,50%,complex64,0.008977413000138768,,7791652.0,524288.0,1,0.0005033599734306335,0.00022515200078487396,0.00022313599288463593,0.00023686400055885316,0.021906323730945587,-0.0170028917491436,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,8,28,56,24,42,random_path_2,explicit deterministic einsum path,72,50%,complex64,0.011208888000510342,,1101778620.0,4194304.0,1,0.0038183999061584474,0.0006091200113296509,0.0006054400205612183,0.0006225280165672302,0.021906327456235886,-0.017002899199724197,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,8,28,56,24,42,random_path_3,explicit deterministic einsum path,72,50%,complex64,0.012282689000130631,,49972780.0,1048576.0,1,0.0005730239748954773,0.00024278399348258973,0.0002404160052537918,0.0002454400062561035,0.021906323730945587,-0.017002902925014496,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,10,34,70,30,42,native_time_tuned,cuTensorNet TIME_TUNED,90,50%,complex64,0.019045353999899817,0.00089001384825,12264.0,64.0,1,0.00038150399923324584,0.0001812479943037033,0.0001783359944820404,0.0001865600049495697,-0.006313631776720285,5.219830200076103e-05,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,10,34,70,30,42,left_fold,explicit deterministic einsum path,90,50%,complex64,0.013409537999905297,,3236863272.0,1048576.0,1,0.0012447680234909057,0.0009108480215072632,0.0009013760089874268,0.000918175995349884,-0.006313678342849016,5.215499550104141e-05,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,10,34,70,30,42,right_fold,explicit deterministic einsum path,90,50%,complex64,0.008627735999652941,,415736.0,1024.0,1,0.0004166080057621002,0.0002662079930305481,0.0002631039917469025,0.00026921600103378294,-0.006313628517091274,5.21964393556118e-05,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,10,34,70,30,42,random_path_0,explicit deterministic einsum path,90,50%,complex64,0.01213568999992276,,113498828.0,2097152.0,1,0.0008262079954147338,0.0005255039930343628,0.0005247679948806763,0.0005310080051422119,-0.00631362572312355,5.220028106123209e-05,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,10,34,70,30,42,random_path_1,explicit deterministic einsum path,90,50%,complex64,0.011011106000296422,,68068580.0,4194304.0,1,0.001026911973953247,0.0007211199998855591,0.0007179200053215027,0.0007258880138397216,-0.006313623860478401,5.220063030719757e-05,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,10,34,70,30,42,random_path_2,explicit deterministic einsum path,90,50%,complex64,0.013126795000061975,,1725179564.0,67108864.0,1,0.006168352127075195,0.005827295780181885,0.005816703796386719,0.005839039802551269,-0.006313628517091274,5.219876766204834e-05,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,10,34,70,30,42,random_path_3,explicit deterministic einsum path,90,50%,complex64,0.014751015000001644,,2999182852.0,67108864.0,1,0.006387807846069336,0.0059983677864074705,0.005994592189788818,0.006010047912597656,-0.006313626188784838,5.2203540690243244e-05,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,12,40,84,36,42,native_time_tuned,cuTensorNet TIME_TUNED,108,50%,complex64,0.021521591000237095,0.00107001691625,15160.0,64.0,1,0.0003994559943675995,0.0002128639966249466,0.00020985600352287293,0.00021724799275398254,0.004920051433146,-0.0005591330118477345,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,12,40,84,36,42,left_fold,explicit deterministic einsum path,108,50%,complex64,0.016959491000307025,,416718836240.0,16777216.0,1,0.07957225799560547,0.08158137512207031,0.0807899169921875,0.08199472045898437,0.004919958300888538,-0.00055912253446877,NVIDIA GeForce RTX 5070 Ti,12.0
